Date,Time,Game ID,SR,SR Finish,Delta,Streak #,Win/ Loss/Draw,My Team's SR,Enemy Team's SR,Delta,Teammate,,,,,,Enemy Team,,,,,,Map,Round,Cap Score,Score/ Distance,Time Left,D/A/CP,Length of Match,Character,,,Communication level,Note,Physicological condition,Elim,ObjKills,ObjTime,Dam,Heal,Death,Weapon Acc,KillStreak,Offensive Assists,Defensive Assists,Scoped
9/24/2017,Afternoon,99,,,,-2,L,2415,2419,4,JustWingIt,Jaydee,parker,Minimum,Mattyice,Pirpir,S1gned,Eradicat3,Bounce,Teejmeister,Dahuma,Xdor,Hollywood,2,2,78.34,,Defense,,Zen,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,100,2417,2397,-20,-3,L,2423,2425,2,JustWingIt,Katashshi,Tribe,Tweak02,DiscoCastle2,SuperSamurai,Jacksmirks,Jaydee,S1gned,Brillant,MikeyHydroc,Wojo,Dorado,1,3,85.75,4:14,Defense,4,mercy,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,100,,,,-3,L,2423,2425,2,JustWingIt,Katashshi,Tribe,Tweak02,DiscoCastle2,SuperSamurai,Jacksmirks,Jaydee,S1gned,Brillant,MikeyHydroc,Wojo,Dorado,2,0,,0,Attack,4,Zen,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,101,2397,2374,-23,-4,L,2409,2410,1,JustWingIt,Orctest,Saccage,Michael,Hanzo,Bogart,Cable,ItsFezz,Neonik,Vaporwolf,Elpato,Whale,Gibraltar,1,3,88.67,0,Defense,8,Zarya,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,101,,,,-4,L,2409,2410,1,JustWingIt,Orctest,Saccage,Michael,Hanzo,Bogart,Cable,ItsFezz,Neonik,Vaporwolf,Elpato,Whale,Gibraltar,2,0,,0,Attack,4,Zen,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,102,2374,2352,-22,-5,L,2354,2339,-15,JustWingIt,Jewpanda2203,Tremulant,Flippy,Angela,Lesbian,Yenii,OfficalName,Astyanax,Tappy,Roxas576,Tino,Horizon,1,2,,6:21,Defense,1.5,mercy,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,102,,,,-5,L,2354,2339,-15,JustWingIt,Jewpanda2203,Tremulant,Flippy,Angela,Lesbian,Yenii,OfficalName,Astyanax,Tappy,Roxas576,Tino,Horizon,2,0,,,Attack,,Zen,Zarya,,,,,,,,,,,,,,,
9/24/2017,Afternoon,103,2352,2329,-23,-6,L,2347,2345,-2,JustWingIt,Rainesroycey,Lxdninja,Sweedd,BillyMaysow,Blaze,DatBoi,Tufftycat,Isopor,Wangofez,Cosmictits,Jebaited,LIjang Tower,3,1-2,wll,,CP,10,Lucio,,,,,,,,,,,,,,,,
9/25/2017,Early Morning,104,2329,2304,-25,-7,L,2284,2297,13,JustWingIt,Mry,Sunnie,McA10,Liah,MrCrow,C4l,Jaying,xeroFox,Lynx,Icehls,Seasonfy,Numbani,1,3,71.75,3:55,Defense,5,Zen,,,,,,,,,,,,,,,,
9/25/2017,Early Morning,104,,,,-7,L,2284,2297,13,JustWingIt,Mry,Sunnie,McA10,Liah,MrCrow,C4l,Jaying,xeroFox,Lynx,Icehls,Seasonfy,Numbani,2,2,,0,Attack,8,Zen,Lucio,Ana,,,,,,,,,,,,,,
9/25/2017,Early Morning,105,2304,2281,-23,-8,L,2304,2280,-24,JustWingIt,MobyDick,Dorock,XeroFox,Seanmccu13r,TheHbreakkid,Sunnie,McA10,Haruka,Asterisk,Frozinone,Spencer,EichenWalde,1,3,,0:39,Defense,7.5,Zarya,,,,,,,,,,,,,,,,
9/25/2017,Early Morning,105,,,,-8,L,2304,2280,-24,JustWingIt,MobyDick,Dorock,XeroFox,Seanmccu13r,TheHbreakkid,Sunnie,McA10,Haruka,Asterisk,Frozinone,Spencer,EichenWalde,2,0,,,Attack,4,Ana,,,,,,,,,,,,,,,,
9/25/2017,Early Morning,106,2281,2259,-22,-9,l,2295,2296,1,JustWingIt,Hespyr,Mythic,Epsleck,Hugentasty,Lefishn,Jjuiceesaft,Dorock,Netliving,Haruka,Nosycx,Tacticalopz,Dorado,1,1,,,Attack,7,Zen,,,,,,,,,,,,,,,,
9/25/2017,Early Morning,106,,,,-9,l,2295,2296,1,JustWingIt,Hespyr,Mythic,Epsleck,Hugentasty,Lefishn,Jjuiceesaft,Dorock,Netliving,Haruka,Nosycx,Tacticalopz,Dorado,2,2,,,Defense,,Zen,,,,,,,,,,,,,,,,
9/25/2017,Early Morning,107,2259,2259,0,0,Draw,2273,2289,16,JustWingIt,Sleek,Kemtrix,Mandingo,Roundncircle,Scorp2290,Daanish,Scorbull,Bergers59,DeathStroke,Jufro,Zaptank,Horizon,1,1,,0,Defense,,Torbjorn,,,,,,,,,,,,,,,,
9/25/2017,Early Morning,107,,,,0,Draw,2273,2289,16,JustWingIt,Sleek,Kemtrix,Mandingo,Roundncircle,Scorp2290,Daanish,Scorbull,Bergers59,DeathStroke,Jufro,Zaptank,Horizon,2,1,,0,Attack,,Zen,Ana,,,,,,,,,,,,,,,
9/25/2017,Early Morning,108,2259,2241,-18,-10,L,2775,2775,0,JustWingIt,Beastmd,Yrova,Noodledragon,Jamaicaa,Hoppypotty,Kekhala,Putridnipple,Devon,Khalden,BigBootyJudy,Dejavu,Volkaya Industries,1,2,,2:59,Defense,5,Zarya,,,,,,,,,,,,,,,,
9/25/2017,Early Morning,108,,,,-10,L,2775,2775,0,JustWingIt,Beastmd,Yrova,Noodledragon,Jamaicaa,Hoppypotty,Kekhala,Putridnipple,Devon,Khalden,BigBootyJudy,Dejavu,Volkaya Industries,2,0,,0,Attack,,Ana,,,,,,,,,,,,,,,,
9/25/2017,Night,109,2241,2225,-16,-11,L,2743,2763,20,JustWingIt,Beastmd,Yrova,HoppyPotty,Classz,Mower,Jaxn,Devon,Khalden,Dopples,Phoenix,Toskas,Ilios,2,0-2,ll,,CP,,Lucio,,,,,,,,,,,,,,,,
9/25/2017,Night,110,2225,2203,-22,-12,L,2694,2711,17,JustWingIt,Yrova,Felixx,FlappySak,Banqwasil,Sneakyhore,Jonny,Monmec,Lilmartle,Hubrispr,Zetsu,Noxis,Route 66,1,2,,0,Defense,7,Mercy,,,,,,,,,,,,,,,,
9/25/2017,Night,110,,,,-12,L,2694,2711,17,JustWingIt,Yrova,Felixx,FlappySak,Banqwasil,Sneakyhore,Jonny,Monmec,Lilmartle,Hubrispr,Zetsu,Noxis,Route 66,2,0,,0,Attack,4,Mercy,,,,,,,,,,,,,,,,
9/25/2017,Night,111,2203,2183,-20,-13,L,2653,2644,-9,JustWingIt,Felixx,Sneakyhore,Yrova,Dissembler,Baccanus,Dunshoot,Loowis,Limit,Lucky,Shorttail,Carryhardt,Gibraltar,1,3,88.67,0,Defense,8,Mercy,,,,,,,,,,,,,,,,
9/25/2017,Night,111,,,,-13,L,2653,2644,-9,JustWingIt,Felixx,Sneakyhore,Yrova,Dissembler,Baccanus,Dunshoot,Loowis,Limit,Lucky,Shorttail,Carryhardt,Gibraltar,2,3,88.67,1:43,Attack,6.5,Zen,,,,,,,,,,,,,,,,
9/25/2017,Night,111,,,,-13,L,2653,2644,-9,JustWingIt,Felixx,Sneakyhore,Yrova,Dissembler,Baccanus,Dunshoot,Loowis,Limit,Lucky,Shorttail,Carryhardt,Gibraltar,3,2,42.88,0,Defense,4,Zen,Mercy,,,,,,,,,,,,,,,
9/25/2017,Night,111,,,,-13,L,2653,2644,-9,JustWingIt,Felixx,Sneakyhore,Yrova,Dissembler,Baccanus,Dunshoot,Loowis,Limit,Lucky,Shorttail,Carryhardt,Gibraltar,4,1,,0,Attack,2,Zen,,,,,,,,,,,,,,,,
9/25/2017,Night,112,2183,2206,23,1,W,2186,2164,-22,JustWingIt,OmgZero,Sonnylove,Someone,Blueangels12,Gadenlock,Terrorshade,JBCanning,Prochang,Goodxcross,Jeeku,Ozzy,Horizon,1,1,,0,Attack,8,Zen,,,,,,,,,,,,,,,,
9/25/2017,Night,112,,,,1,W,2186,2164,-22,JustWingIt,OmgZero,Sonnylove,Someone,Blueangels12,Gadenlock,Terrorshade,JBCanning,Prochang,Goodxcross,Jeeku,Ozzy,Horizon,2,0,,0,Defense,4,Mercy,,,,,,,,,,,,,,,,
9/25/2017,Night,113,2206,2227,21,2,W,2174,2169,-5,JustWingIt,Snekans,Dongdong,Psychlone,Gerarddamor,DreadofChaos,Peperkut,Mysticxstar,ApeFruit11,Yodelmeister,Reaps,Suga,Dorado,1,2,65.73,0,Defense,8,Zen,,,,,,,,,,,,,,,,
9/25/2017,Night,113,,,,2,W,2174,2169,-5,JustWingIt,Snekans,Dongdong,Psychlone,Gerarddamor,DreadofChaos,Peperkut,Mysticxstar,ApeFruit11,Yodelmeister,Reaps,Suga,Dorado,2,3,65.74,0:30,Attack,7.5,Zen,,,,,,,,,,,,,,,,
9/25/2017,Night,114,2227,2203,-24,-1,L,2225,2228,3,JustWingIt,Kremestick,IeatYou,SlicedBread,Lycle,Salmon,Leo,Nayru,Weaboo,Jakeofspades,Ghostpants,Luhcus,Temple of Anubis,1,1,,0,Attack,8,Zen,Mercy,,,61.3,,,,,,,,,,,,
9/25/2017,Night,114,,,,-1,L,2225,2228,3,JustWingIt,Kremestick,IeatYou,SlicedBread,Lycle,Salmon,Leo,Nayru,Weaboo,Jakeofspades,Ghostpants,Luhcus,Temple of Anubis,2,2,,5,Defense,3,Mercy,,,,,,,,,,,,,,,,
9/25/2017,Night,115,2203,2182,-21,-2,L,2178,2196,18,JustWingIt,Frech0001,Meowburt,Blubberphish,Ivions73r,Sneakyturtle,Craigxtweek,Damnittim,Sonnylove,Dingle92,Siebold,Yit,Hanamura,1,1,,0,Attack,8,Zen,,,,,,,,,,,,,,,,
9/25/2017,Night,115,,,,-2,L,2178,2196,18,JustWingIt,Frech0001,Meowburt,Blubberphish,Ivions73r,Sneakyturtle,Craigxtweek,Damnittim,Sonnylove,Dingle92,Siebold,Yit,Hanamura,2,2,,2,Defense,6,Zarya,,,,,,,,,,,,,,,,
5/26/2017,Night,116,2182,2161,-21,-3,L,2180,2176,-4,JustWingIt,Neogio,Danjaman,Longshoto321,Swansswans,Ibabayaga,Woods,Exalted,Leofar,Xkhronosx,Kilakong,Boatbuilder3,Hanamura,1,2,,3:18,Defense,5,Mercy,,,,,,,,,,,,,,,,
5/26/2017,Night,116,,,,-3,L,2180,2176,-4,JustWingIt,Neogio,Danjaman,Longshoto321,Swansswans,Ibabayaga,Woods,Exalted,Leofar,Xkhronosx,Kilakong,Boatbuilder3,Hanamura,2,0,,0,Attack,4,Zen,,,,,,,,,,,,,,,,
5/26/2017,Night,117,2161,2140,-21,-4,L,2181,2178,-3,JustWingIt,Ahimsameng,Schur,Chris,ChrispBacon,Senorgomez,Alldaydunn,Akshar,TTD,Flashgordon,Swanswans,Whogryyps,Ilios,2,0-2,ll,,CP,9,Mercy,,,,,,,,,,,,,,,,
5/26/2017,Night,118,2140,2118,-22,-5,L,,,,JustWingIt,,,,,,,,,,,,King's Row,1,2,65.69,0,Defense,8,Lucio,,,,,,,,,,,,,,,,
5/26/2017,Night,118,,,,-5,L,,,,JustWingIt,,,,,,,,,,,,King's Row,2,0,,0,Attack,4,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,119,2118,2139,21,1,W,2129,2128,-1,JustWingIt,Eddicream,Afatllama,Dixmatti,CornPhilips,Tknack,Aurayus,MrMeow,Aurayus,SilentWraith,Fifi,Seraph,Route 66,1,3,74.5,0,Defense,8,Mercy,,,0,,Bum,,,,,,,,,,,
5/27/2017,Afternoon,119,,,,1,W,2129,2128,-1,JustWingIt,Eddicream,Afatllama,Dixmatti,CornPhilips,Tknack,Aurayus,MrMeow,Aurayus,SilentWraith,Fifi,Seraph,Route 66,2,3,74.5,1:33,Attack,6.5,Lucio,,,0,,Good,,,,,,,,,,,
5/27/2017,Afternoon,119,,,,1,W,2129,2128,-1,JustWingIt,Eddicream,Afatllama,Dixmatti,CornPhilips,Tknack,Aurayus,MrMeow,Aurayus,SilentWraith,Fifi,Seraph,Route 66,3,0,36.27,0,Defense,1,Mercy,,,0,,Good,,,,,,,,,,,
5/27/2017,Afternoon,119,,,,1,W,2129,2128,-1,JustWingIt,Eddicream,Afatllama,Dixmatti,CornPhilips,Tknack,Aurayus,MrMeow,Aurayus,SilentWraith,Fifi,Seraph,Route 66,4,1,36.28,0,Attack,1.5,Zen,,,0,,Good,,,,,,,,,,,
5/27/2017,Afternoon,120,2139,2160,21,2,W,2114,2116,2,JustWingIt,Amen,VirusChris,Secret,Mulan,japanties,Alice,Couldown,Triskal,Hediesftw,Nizarogamer,Jestofferson,Horizon,1,1,,0,Attack,,Lucio,Zen,,1,56,Good,,,,,,,,,,,
5/27/2017,Afternoon,120,,,,2,W,2114,2116,2,JustWingIt,Amen,VirusChris,Secret,Mulan,japanties,Alice,Couldown,Triskal,Hediesftw,Nizarogamer,Jestofferson,Horizon,2,1,,0,Defense,,Zarya,,,1,,Good,,,,,,,,,,,
5/27/2017,Afternoon,121,2160,2189,29,3,W,2182,2180,-2,JustWingIt,Cpants,Hoo,SpaceSong,Gam3rxninja,Pockets,AnaverageJoe,Chavezgamer,BulletFisher,Yul,Nier,DjaSonbg,LIjang Tower,2,2-0,ww,,CP,,Zarya,,,1,,Good,,,,,,,,,,,
5/27/2017,Afternoon,122,2189,2216,27,4,W,2168,2201,33,JustWingIt,Dabuga,Feramodus,Loopydude,ForeverDuke,Gambit9334,Hyde,Lostinvein,Flipz,Astruma,SneakyTurtle,Dracarys,Nepal,3,2-1,,,CP,13,Mercy,Lucio,,2,,Good,,,,,,,,,,,
5/27/2017,Afternoon,123,2216,2191,-25,-1,L,2196,2192,-4,JustWingIt,Jayk,Itachi,Ajax,Ragnar,Ahluhl,Neasy,Ruskomsnuzk,Hammet33,Cuba,Sushik,Innerhype,Horizon,1,2,,5:02,Attack,3,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,123,,,,-1,L,2196,2192,-4,JustWingIt,Jayk,Itachi,Ajax,Ragnar,Ahluhl,Neasy,Ruskomsnuzk,Hammet34,Cuba,Sushik,Innerhype,Horizon,2,2,,5:48,Defense,2,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,123,,,,-1,L,2196,2192,-4,JustWingIt,Jayk,Itachi,Ajax,Ragnar,Ahluhl,Neasy,Ruskomsnuzk,Hammet35,Cuba,Sushik,Innerhype,Horizon,3,2,,0,Attack,6.5,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,123,,,,-1,L,2196,2192,-4,JustWingIt,Jayk,Itachi,Ajax,Ragnar,Ahluhl,Neasy,Ruskomsnuzk,Hammet36,Cuba,Sushik,Innerhype,Horizon,4,2,,4:07,Defense,2,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,123,,,,-1,L,2196,2192,-4,JustWingIt,Jayk,Itachi,Ajax,Ragnar,Ahluhl,Neasy,Ruskomsnuzk,Hammet37,Cuba,Sushik,Innerhype,Horizon,5,1,,2,Defense,2,Ana,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,124,2191,2164,-27,-2,L,2190,2184,-6,JustWingIt,Fre3nchToast,Sidedish,Phezzzy,Unchaindboar,TheCake,Ajax,EdgyGrandma,Wstallion,Carlosdanger,Obkiss,Pills,LIjang Tower,2,0-2,ll,,CP,,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,125,2164,2148,-16,-3,L,2603,2712,109,JustWingIt,BeastMd,CeleryMan,HBhack,NomCookie,OwoWhatsthis,Archer,Gobe,Gobo,Psilocyb1n,Thickloads,YoungJesus,Junkertown,1,3,101.94,3:20,Defense,,Zen,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,125,,,,-3,L,2603,2712,109,JustWingIt,BeastMd,CeleryMan,HBhack,NomCookie,OwoWhatsthis,Archer,Gobe,Gobo,Psilocyb1n,Thickloads,YoungJesus,Junkertown,2,3,101.94,0,Attack,8.5,Torbjorn,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,125,,,,-3,L,2603,2712,109,JustWingIt,BeastMd,CeleryMan,HBhack,NomCookie,OwoWhatsthis,Archer,Gobe,Gobo,Psilocyb1n,Thickloads,YoungJesus,Junkertown,3,1,45.12,0,Attack,3,Torbjorn,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,125,,,,-3,L,2603,2712,109,JustWingIt,BeastMd,CeleryMan,HBhack,NomCookie,OwoWhatsthis,Archer,Gobe,Gobo,Psilocyb1n,Thickloads,YoungJesus,Junkertown,4,2,45.13,0,Defense,3.5,Torbjorn,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,126,2148,2178,30,1,W,2583,2593,10,JustWingIt,BeastMd,CeleryMan,HBhack,NomCookie,OwoWhatsthis,Boi,DamnDaniel,Deagolt,Heroelrond,Lennys,SaubleKiwi,King's Row,1,1,103.38,0,Defense,7,Torbjorn,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,126,,,,1,W,2583,2593,10,JustWingIt,BeastMd,CeleryMan,HBhack,NomCookie,OwoWhatsthis,Boi,DamnDaniel,Deagolt,Heroelrond,Lennys,SaubleKiwi,King's Row,2,2,103.39,0,Attack,7,Ana,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,127,2178,2198,20,2,W,2444,2481,37,JustWingIt,BeastMd,Polojo,DemiGod,Dinkle,SavingScotty,Denton,Breaknankles,Wings,Madswagg,Dayman,Freshlybaked,EichenWalde,1,0,,0,Defense,4,Symmetra,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,127,,,,2,W,2444,2481,37,JustWingIt,BeastMd,Polojo,DemiGod,Dinkle,SavingScotty,Denton,Breaknankles,Wings,Madswagg,Dayman,Freshlybaked,EichenWalde,2,1,,0,Attack,4,LUcio,Ana,,,,,,,,,,,,,,,
5/27/2017,Afternoon,128,2198,2173,-25,-1,L,2450,2469,19,JustWingIt,BeastMd,Nguy,Sarahbearx25,Sen,Xtoniballetx,Clues,Fable,Hex,Klopparmy,TommyChong,Waraxle,Dorado,1,3,85.75,2:11,Defense,5.5,Ana,Zen,,,,,,,,,,,,,,,
5/27/2017,Afternoon,128,,,,-1,L,2450,2469,19,JustWingIt,BeastMd,Nguy,Sarahbearx26,Sen,Xtoniballetx,Clues,Fable,Hex,Klopparmy,TommyChong,Waraxle,Dorado,2,3,85.75,2:36,Attack,5.5,Orisa,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,128,,,,-1,L,2450,2469,19,JustWingIt,BeastMd,Nguy,Sarahbearx27,Sen,Xtoniballetx,Clues,Fable,Hex,Klopparmy,TommyChong,Waraxle,Dorado,3,1,69.21,0,Defense,3,Orisa,Zarya,,,,,,,,,,,,,,,
5/27/2017,Afternoon,128,,,,-1,L,2450,2469,19,JustWingIt,BeastMd,Nguy,Sarahbearx28,Sen,Xtoniballetx,Clues,Fable,Hex,Klopparmy,TommyChong,Waraxle,Dorado,4,0,,0,Attack,,Orisa,Zarya,,,,,,,,,,,,,,,
5/27/2017,Afternoon,129,2173,2199,26,1,W,2474,-,-,JustWingIt,BeastMd,Angel,Panc4k35,Mjt2k12,Elevelin,Spit,Lown,Luckyowl,Kecoey,Endddddd,Hatsunemiku,King's Row,1,0,,0,Defense,4,Symmetra,,,,45.5,,,,,,,,,,,,
5/27/2017,Afternoon,129,,,,1,W,2474,-,-,JustWingIt,BeastMd,Angel,Panc4k36,Mjt2k13,Elevelin,Spit,Lown,Luckyowl,Kecoey,Endddddd,Hatsunemiku,King's Row,2,1,,0,Attack,,Dva,Zarya,,,,,,,,,,,,,,,
5/27/2017,Afternoon,130,2199,2224,25,2,W,2464,2477,13,JustWingIt,BeastMd,Dayman,LoganRocks20,MoltenAids,Nerglefyer,Iimef,Crystics,Imollah,LeroyJenkins,Callmesanta,Supertoxic,Ilios,2,2-0,,,CP,10,LUcio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,131,2224,2252,28,3,W,2755,2818,63,JustWingIt,BeastMd,Celeryman,Rogue,George,PandaPool,Marcusfenix,Foob,Satire,Anasianhooke,Catberglar,Edeno,Temple of Anubis,1,1,,0,Defense,8,Symmetra,Lucio,,,45.2,,,,,,,,,,,,
5/27/2017,Afternoon,131,,,,3,W,2755,2818,63,JustWingIt,BeastMd,Celeryman,Rogue,George,PandaPool,Marcusfenix,Foob,Satire,Anasianhooke,Catberglar,Edeno,Temple of Anubis,2,2,,0,Attack,5,LUcio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,132,2252,2281,29,4,W,2776,2831,55,JustWingIt,BeastMd,Celeryman,Hysteria,Rogue,Trolliachi,Teama1,Streetman,Wenny,Yms,Bad,Hotpockets,Hollywood,1,0,,0,Defense,4,Symmetra,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,132,,,,4,W,2776,2831,55,JustWingIt,BeastMd,Celeryman,Hysteria,Rogue,Trolliachi,Teama2,Streetman,Wenny,Yms,Bad,Hotpockets,Hollywood,2,1,,2,Attack,2,LUcio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,133,2281,2310,29,5,W,2825,2900,75,JustWingIt,BeastMd,Celeryman,Wrex,Stryker,Meme,JoeyMaru,Aviator,DrowningDeth,PenguinDemon,TooManyBaes,UncleGubsy,Hanamura,1,1,,0,Attack,8,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,133,,,,5,W,2825,2900,75,JustWingIt,BeastMd,Celeryman,Wrex,Stryker,Meme,JoeyMaru,Aviator,DrowningDeth,PenguinDemon,TooManyBaes,UncleGubsy,Hanamura,2,0,,0,Defense,4,Symmetra,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,134,2310,2337,27,6,W,2834,2880,46,JustWingIt,BeastMd,Celeryman,Majorfeels,Sluuuuuuuurp,Crylo,Zenji,Ctwomeeteos,Riphodor,Amuzure,Frezno25,Tryhardt,Volkaya Industries,1,0,,0,Defense,4,Symmetra,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,134,,,,6,W,2834,2880,46,JustWingIt,BeastMd,Celeryman,Majorfeels,Sluuuuuuuurp,Crylo,Zenji,Ctwomeeteos,Riphodor,Amuzure,Frezno25,Tryhardt,Volkaya Industries,2,1,,1,Attack,3,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,135,2337,2359,22,7,W,2840,-,-,JustWingIt,BeastMd,Celeryman,Commanderoso,Johnsmith,Kylossus,Sirwakka,JudgeDredd,MattyBfaps,MrBlight,Reclan,SnackBar6969,Route 66,1,3,74.5,3:04,Attack,5,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,135,,,,7,W,2840,-,-,JustWingIt,BeastMd,Celeryman,Commanderoso,Johnsmith,Kylossus,Sirwakka,JudgeDredd,MattyBfaps,MrBlight,Reclan,SnackBar6969,Route 66,2,1,29.29,0,Defense,7,Symmetra,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,136,2359,2386,27,8,W,2888,2933,45,JustWingIt,BeastMd,Celeryman,Meme,Hennesii,Cascoh,MagicTurtle,Iremixstyle,Lairus4559,BarrelRoll,Dreztrak,ProdigyJerry,Oasis,2,2-0,ww,,CP,10,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,137,2386,2412,26,9,W,2916,2960,44,JustWingIt,BeastMd,Celeryman,Bofadeez,Hennesii,RickHunter,PapaJoe,CrossFire,Chogunwoo,Badatmercy,H4z3,Soap,Horizon,1,2,,6:02,Attack,2,,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,137,,,,9,W,2916,2960,44,JustWingIt,BeastMd,Celeryman,Bofadeez,Hennesii,RickHunter,PapaJoe,CrossFire,Chogunwoo,Badatmercy,H4z4,Soap,Horizon,2,2,,3:08,Defense,0,,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,137,,,,9,W,2916,2960,44,JustWingIt,BeastMd,Celeryman,Bofadeez,Hennesii,RickHunter,PapaJoe,CrossFire,Chogunwoo,Badatmercy,H4z5,Soap,Horizon,3,2,,0,Defense,5,,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,137,,,,9,W,2916,2960,44,JustWingIt,BeastMd,Celeryman,Bofadeez,Hennesii,RickHunter,PapaJoe,CrossFire,Chogunwoo,Badatmercy,H4z6,Soap,Horizon,4,2,,3:48,Attack,2,,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,137,,,,9,W,2916,2960,44,JustWingIt,BeastMd,Celeryman,Bofadeez,Hennesii,RickHunter,PapaJoe,CrossFire,Chogunwoo,Badatmercy,H4z7,Soap,Horizon,5,1,,1,Attack,3,,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,138,2412,2438,26,10,W,2906,2940,34,JustWingIt,BeastMd,Celeryman,Pageup,SnarkyGoblin,ZombieBait,Brigid,Rubrikate,NrHomosexual,Donaboo,BumbledJ,Pou,Numbani,1,2,69.48,0,Defense,8,Symmetra,Lucio,,,,,,,,,,,,,,,
5/27/2017,Afternoon,138,,,,10,W,2906,2940,34,JustWingIt,BeastMd,Celeryman,Pageup,SnarkyGoblin,ZombieBait,Brigid,Rubrikate,NrHomosexual,Donaboo,BumbledJ,Pou,Numbani,2,3,69.49,1,Attack,7,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,139,2438,2465,27,11,W,2967,2988,21,JustWingIt,BeastMd,Celeryman,Ralphwiggum,Pwadigy,Reaper,Nazahaki,Strike,Kazz,Aj!,SpamJi,SpamZo,EichenWalde,1,1,,0,Defense,4,Zarya,Lucio,,,,,,,,,,,,,,,
5/27/2017,Afternoon,139,,,,11,W,2967,2988,21,JustWingIt,BeastMd,Celeryman,Ralphwiggum,Pwadigy,Reaper,Nazahaki,Strike,Kazz,Aj!,SpamJi,SpamZo,EichenWalde,2,2,,0,Attack,4,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,140,2465,2495,30,12,W,2974,2987,13,JustWingIt,BeastMd,Celeryman,FallFox,ChocoBun22,E92,Core,ZombieBait,AbyssWalker,Varren,Glados,Markettomato,Nepal,3,2-1,wlw,,CP,15,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,141,2495,2474,-21,-1,L,3017,3032,15,JustWingIt,BeastMd,Celeryman,Ani,E92,Chris,BoFadeez,Ralphwiggum,Glados,Markettomato,Midna,Carloaf,Junkertown,2,3,101.94,1:45,Defense,6,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,142,,,,-1,L,3017,3032,15,JustWingIt,BeastMd,Celeryman,Ani,E93,Chris,BoFadeez,Ralphwiggum,Glados,Markettomato,Midna,Carloaf,Junkertown,2,3,101.94,0,Attack,8,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,142,,,,-1,L,3017,3032,15,JustWingIt,BeastMd,Celeryman,Ani,E94,Chris,BoFadeez,Ralphwiggum,Glados,Markettomato,Midna,Carloaf,Junkertown,3,1,70.37,0,Attack,3,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,142,,,,-1,L,3017,3032,15,JustWingIt,BeastMd,Celeryman,Ani,E95,Chris,BoFadeez,Ralphwiggum,Glados,Markettomato,Midna,Carloaf,Junkertown,4,2,70.38,0,Defense,2,Lucio,,,,,,,,,,,,,,,,
5/27/2017,Afternoon,143,2474,2446,-28,-2,L,2860,-,-,JustWingIt,CeleryMan,NomCookie,Flaming,Darkmatrix,Vince,Bert,Demithefiend,Jonathoan,Lightzinn,Fate,Saito,Temple of Anubis,1,2,,0,Attack,8,Lucio,,,,,,,,,,,,,,,,
