Date,Game ID,SR,SR Finish,Delta,Streak #,Win/ Loss/Draw,My Team's SR,Enemy Team's SR,Delta,Teammate,,,,,,Enemy Team,,,,,,Map,Round,Cap Score,Score/ Distance,Time Left,D/A/CP,Length of Match,Character,,,Note,,
1/4/2017,177,2286,2310,24,,W,2809,2808,1,JustWingIt,Beast,Darkot,Yrova,Aetheus,Tortelloni,March,AntiSol,Cobra,Arphax,Devona,Lanair,Temple of Anubis,1,1,n/a,0,Defend,8,Ana,,,,,
1/4/2017,177,,,,,W,2809,2808,1,JustWingIt,Beast,Darkot,Yrova,Aetheus,Tortelloni,March,AntiSol,Cobra,Arphax,Devona,Lanair,Temple of Anubis,2,2,n/a,4:35,Attack,4,Ana,,,,,
1/4/2017,178,2310,2336,26,,W,2847,2870,-23,JustWingIt,Beast,Darkot,Yrova,Buckaroo,TBomb,HouseParty,Chaq,Jbenson79,Jvakarian,Life,Vivix,Numbani,1,0,n/a,0,Defend,4.5,Ana,,,,,
1/4/2017,178,,,,,W,2847,2870,-23,JustWingIt,Beast,Darkot,Yrova,Buckaroo,TBomb,HouseParty,Chaq,Jbenson79,Jvakarian,Life,Vivix,Numbani,2,0,n/a,0,Attack,4.5,Ana,,,,,
1/4/2017,179,2336,2336,0,,Draw,2872,2876,-4,JustWingIt,Beast,Darkot,Yrova,Buckaroo,Covey,Tora,Akustix,AlexFireHart,Glitter,JockthePanda,MulHollanddr,Volskaya Industries,1,0,n/a,0,Defend,4,Ana,,,,,
1/4/2017,179,,,,,Draw,2872,2876,-4,JustWingIt,Beast,Darkot,Yrova,Buckaroo,Covey,Tora,Akustix,AlexFireHart,Glitter,JockthePanda,MulHollanddr,Volskaya Industries,2,0,n/a,0,Attack,4.5,Ana,,,,,
1/4/2017,180,2336,2313,-23,,L,2871,2867,4,JustWingIt,Beast,Darkot,Yrova,Bthompson,Caracal,Budking,ChawmBeh,MrDobbalina,SilentNoyes,CptnCrunch,Oncelost,Lijiang Tower,-,llwwl,n/a,,CP,24,Ana,,,,,
1/5/2017,181,2313,2313,0,,Draw,2879,2832,47,JustWingIt,Beast,HBHack,Looty,ManoftheWild,Yrova,MCA,Darett,Duhamel,Kiwi,Ryker,WhereWolf,Hollywood,1,0,n/a,0,Attack,4,Ana,,,,,
1/5/2017,181,,,,,Draw,2879,2832,47,JustWingIt,Beast,HBHack,Looty,ManoftheWild,Yrova,MCA,Darett,Duhamel,Kiwi,Ryker,WhereWolf,Hollywood,2,0,n/a,0,Defend,4,Symmetra,,,,,
1/5/2017,182,2313,2313,0,,Draw,2879,2768,111,JustWingIt,Beast,HBHack,Looty,ManoftheWild,Yrova,Hobbitko,금빛 바지,Bcobra,EnderIX,Jamamana,Street,Numbani,1,0,n/a,0,Attack,4.5,Ana,,,,,
1/5/2017,182,,,,,Draw,2879,2768,111,JustWingIt,Beast,HBHack,Looty,ManoftheWild,Yrova,Hobbitko,금빛 바지,Bcobra,EnderIX,Jamamana,Street,Numbani,2,0,n/a,0,Defend,4.5,Symmetra,,,,,
1/5/2017,183,2313,2339,26,,W,2879,2913,-34,JustWingIt,Beast,HBHack,Looty,ManoftheWild,Yrova,Eduardoceto,Faustness,Jansori,Kai,Pwnagepony,THeMaelstrom,Oasis,-,www,3-0,,CP,17,Zen,,,,,
1/5/2017,184,2339,2368,29,,W,2918,2960,-42,JustWingIt,Beast,Looty,ManoftheWild,Yrova,Luq,Cast,BigSmoke,Kugimiuu,MythicBlack,Oriharan40,Tomok0914,Volskaya Industries,1,2,n/a,0,Defend,9,Mercy,,,,,
1/5/2017,184,,,,,W,2918,2960,-42,JustWingIt,Beast,Looty,ManoftheWild,Yrova,Luq,Cast,BigSmoke,Kugimiuu,MythicBlack,Oriharan40,Tomok0914,Volskaya Industries,2,0,n/a,4:40,Attack,9.5,Zen,,,,,
1/5/2017,184,,,,,W,2918,2960,-42,JustWingIt,Beast,Looty,ManoftheWild,Yrova,Luq,Cast,BigSmoke,Kugimiuu,MythicBlack,Oriharan40,Tomok0914,Volskaya Industries,3,1,n/a,3:06,Attack,2.5,Zen,,,,,
1/5/2017,185,2368,2392,24,,W,2940,2911,29,JustWingIt,Beast,Berezaa,Looty,ManoftheWild,Yrova,ApostLew,Stupidest,TLJDRBill,AsadPanda,Daili,Tarmongaidon,Temple of Anubis,1,0,n/a,0,Defend,4.5,Zen,,,,,
1/5/2017,185,,,,,W,2940,2911,29,JustWingIt,Beast,Berezaa,Looty,ManoftheWild,Yrova,ApostLew,Stupidest,TLJDRBill,AsadPanda,Daili,Tarmongaidon,Temple of Anubis,2,1,n/a,6:47,Attack,1.5,Zen,,,,,
1/5/2017,186,2392,2369,-23,,L,2917,2956,-39,JustWingIt,Berezaa,Looty,ManoftheWild,Yrova,XOAna,Hanee,HandsomeJack,AllSpark,Phesi,Richard,Xcuted,Dorado,1,1,76.42,0,Defend,8.5,Zen,,,,,
1/5/2017,186,,,,,L,2917,2956,-39,JustWingIt,Berezaa,Looty,ManoftheWild,Yrova,XOAna,Hanee,HandsomeJack,AllSpark,Phesi,Richard,Xcuted,Dorado,2,2,81.6,0,Attack,7.5,Zen,,,,,
1/5/2017,187,2369,2347,-22,,L,-,-,-,JustWingIt,Darkot,ManoftheWild,Yrova,Fluffy,Ciki,BountyHunted,Ravnen,CeeBanks,Lureger,Ogre,6,Hanamura,1,2,n/a,1:21,Defend,7.5,Zen,,,,,
1/5/2017,187,,,,,L,-,-,-,JustWingIt,Darkot,ManoftheWild,Yrova,Fluffy,Ciki,BountyHunted,Ravnen,CeeBanks,Lureger,Ogre,6,Hanamura,2,2,n/a,0:45,Attack,7.5,Zen,,,,,
1/5/2017,187,,,,,L,-,-,-,JustWingIt,Darkot,ManoftheWild,Yrova,Fluffy,Ciki,BountyHunted,Ravnen,CeeBanks,Lureger,Ogre,6,Hanamura,3,0,n/a,0,Attack,1,Zen,,,,,
1/5/2017,187,,,,,L,-,-,-,JustWingIt,Darkot,ManoftheWild,Yrova,Fluffy,Ciki,BountyHunted,Ravnen,CeeBanks,Lureger,Ogre,6,Hanamura,4,1,n/a,0,Defend,2.5,Zen,,,,,
1/5/2017,188,2347,2327,-20,,L,2904,2867,37,JustWingIt,Beast,Darkot,ManoftheWild,Vigeland,Yrova,Bape,Burustar,Gaffa,Loktarogar,Migan,Whatchalooki,Lijiang Tower,-,lwll,1-3,,,16.5,Zen,Torbojorn,,,,
1/5/2017,189,2327,2299,-28,,L,2874,2905,-31,JustWingIt,Beast,Darkot,ManoftheWild,Yrova,Devinginger,AbeastMuffin,Illfaded,JoCar101,Khone,SnakeBlood,XNS,Gibraltar,1,3,88.63,2:09,Defend,6,Zen,,,,,
1/5/2017,189,,,,,L,2874,2905,-31,JustWingIt,Beast,Darkot,ManoftheWild,Yrova,Devinginger,AbeastMuffin,Illfaded,JoCar102,Khone,SnakeBlood,XNS,Gibraltar,2,3,88.63,0:59,Attack,7,Zen,,,,,
1/5/2017,189,,,,,L,2874,2905,-31,JustWingIt,Beast,Darkot,ManoftheWild,Yrova,Devinginger,AbeastMuffin,Illfaded,JoCar103,Khone,SnakeBlood,XNS,Gibraltar,3,0,70.83,0,Attack,1,Zen,,,,,
1/5/2017,189,,,,,L,2874,2905,-31,JustWingIt,Beast,Darkot,ManoftheWild,Yrova,Devinginger,AbeastMuffin,Illfaded,JoCar104,Khone,SnakeBlood,XNS,Gibraltar,4,1,70.84,0,Defend,2.5,Zen,,,,,
1/5/2017,190,2299,2321,22,,W,2582,2607,-25,JustWingIt,CeleryMan,Killua,Bianchi,Luca,Salvati,KillYigny,Asgbgdgs,Orphaned,Chexlex,Gooochtickle,Sethbilliams,Route 66,1,2,62.37,0,Attack,8.5,Zen,,,,,
1/5/2017,190,,,,,W,2582,2607,-25,JustWingIt,CeleryMan,Killua,Bianchi,Luca,Salvati,KillYigny,Asgbgdgs,Orphaned,Chexlex,Gooochtickle,Sethbilliams,Route 66,2,0,62.37,0,Defend,4.5,Zen,,,,,
1/5/2017,191,2321,2343,22,,W,2646,2631,15,JustWingIt,CeleryMan,Ballisticrow,Tibbar,BigDaddy,DrBenWay,SoggyBiscuit,VTMattos,BigBadJoe,PetryKor,MadSpash,Shadicfire,Route 66,1,1,88.31,0,Attack,6,Ana,,,,,
1/5/2017,191,,,,,W,2646,2631,15,JustWingIt,CeleryMan,Ballisticrow,Tibbar,BigDaddy,DrBenWay,SoggyBiscuit,VTMattos,BigBadJoe,PetryKor,MadSpash,Shadicfire,Route 66,2,1,78,0,Defend,6.5,Zen,,,,,
1/6/2017,192,2343,2320,-23,,L,2849,2780,69,JustWingIt,HBHack,Looty,ManoftheWild,Yrova,EasyMagic,Markor,Butts,Calvis91,Dtrain,Kamikiri,KirbySoldier,Gibraltar,1,2,57.82,0,Defend,8.5,Zen,,,,,
1/6/2017,192,,,,,L,2849,2780,69,JustWingIt,HBHack,Looty,ManoftheWild,Yrova,EasyMagic,Markor,Butts,Calvis92,Dtrain,Kamikiri,KirbySoldier,Gibraltar,2,2,48.06,0,Attack,9,Zen,,,,,
1/6/2017,193,2320,2342,22,,W,2845,2842,3,JustWingIt,Berezaa,HBHack,Looty,ManoftheWild,Yrova,Amichai,BuckyBoii,Eldannmann,Mattann,Saro,Silkux,Numbani,1,2,60.1,0,Defend,8.5,Zen,,,,,
1/6/2017,193,,,,,W,2845,2842,3,JustWingIt,Berezaa,HBHack,Looty,ManoftheWild,Yrova,Amichai,BuckyBoii,Eldannmann,Mattann,Saro,Silkux,Numbani,2,3,30.11,4:44,Attack,3.5,Zen,,,,,
1/6/2017,194,2342,2321,-21,,L,2638,2633,5,JustWingIt,HBHack,Poke,Stoo,SChar2Zard,MrTurtle,HammerTime,BkkTerrorist,GodKin,Aaron,DrSkittles,Himunashi,King's Row,1,2,61.91,0,Attack,8,Ana,,,,,
1/6/2017,194,,,,,L,2638,2633,5,JustWingIt,HBHack,Poke,Stoo,SChar2Zard,MrTurtle,HammerTime,BkkTerrorist,GodKin,Aaron,DrSkittles,Himunashi,King's Row,2,3,61.92,2:09,Defend,3,Ana,,,,,
1/6/2017,195,2321,2345,24,,W,2577,2525,52,JustWingIt,HBHack,Poke,Boman131,DjangØ,JusticeMan,LeoWang,Schadenfreud,VoiletWizard,AeroShade,Superpants,VajeenForce5,Hanamura,1,1,n/a,0,Attack,8,Zen,,,,,
1/6/2017,195,,,,,W,2577,2525,52,JustWingIt,HBHack,Poke,Boman131,DjangØ,JusticeMan,LeoWang,Schadenfreud,VoiletWizard,AeroShade,Superpants,VajeenForce5,Hanamura,2,0,n/a,0,Defend,4.5,Symmetra,,,,,
1/7/2017,196,2345,2371,26,,W,2923,Check,#VALUE!,JustWingIt,AppleSauce,Beast,HBHack,Looty,ManoftheWild,,,,,,,King's Row,1,3,70.19,3:48,Attack,4.5,Zen,,,,,
1/7/2017,196,,,,,W,,,,JustWingIt,AppleSauce,Beast,HBHack,Looty,ManoftheWild,,,,,,,King's Row,2,0,n/a,0,Defend,4,Zen,,,,,
1/7/2017,197,2371,2401,30,,W,2953,2975,-22,JustWingIt,AppleSauce,Beast,HBHack,Looty,ManoftheWild,,,,,,,Nepal,-,wlwlw,3-2,,CP,27.5,Zen,Lucio,Zen,,,
1/7/2017,198,2401,2430,29,,W,2986,3042,-56,JustWingIt,AppleSauce,Beast,HBHack,Looty,ManoftheWild,,,,,,,Temple of Anubis,1,2,n/a,5:01,Attack,Check,Zen,,,,,
1/7/2017,198,,,,,W,,,,JustWingIt,AppleSauce,Beast,HBHack,Looty,ManoftheWild,,,,,,,Temple of Anubis,2,2,n/a,Check,Defend,Check,Zen,,,,,
1/7/2017,198,,,,,W,,,,JustWingIt,AppleSauce,Beast,HBHack,Looty,ManoftheWild,,,,,,,Temple of Anubis,3,0,n/a,0,Defend,1,Zen,,,,,
1/7/2017,198,,,,,W,,,,JustWingIt,AppleSauce,Beast,HBHack,Looty,ManoftheWild,,,,,,,Temple of Anubis,4,1,n/a,4:58,Attack,1.5,Zen,,,,,
1/7/2017,199,2430,2462,32,,W,3023,2897,126,JustWingIt,AppleSauce,Beast,HBHack,Looty,ManoftheWild,,,,,,,Numbani,1,2,71.19,0,Defend,9,Zen,,,,,
1/7/2017,199,,,,,W,,,,JustWingIt,AppleSauce,Beast,HBHack,Looty,ManoftheWild,,,,,,,Numbani,2,3,71.2,2:40,Attack,5.5,Zen,,,,,
1/7/2017,200,2462,2498,36,,W,3065,3065,0,JustWingIt,AppleSauce,Beast,HBHack,Looty,ManoftheWild,DeadlyKitten,Kynto,MorCam,NeonePidemic,Sinisteh,Zetterburg40,Route 66,1,2,66.79,0,Attack,8.5,Zen,,,,,
1/7/2017,200,,,,,W,,,,JustWingIt,AppleSauce,Beast,HBHack,Looty,ManoftheWild,DeadlyKitten,Kynto,MorCam,NeonePidemic,Sinisteh,Zetterburg41,Route 66,2,2,Check,0,Defend,8.5,Zen,,,,,
1/7/2017,201,2498,2476,-22,,L,3113,3126,-13,JustWingIt,AppleSauce,Beast,HBHack,Looty,ManoftheWild,,,,,,,Volskaya Industries,1,1,n/a,0,Attack,8.5,Zen,,,,,
1/7/2017,201,,,,,L,,,,JustWingIt,AppleSauce,Beast,HBHack,Looty,ManoftheWild,,,,,,,Volskaya Industries,2,2,n/a,Check,Defend,7.5,Zen,,,,,
1/8/2017,202,2476,2476,0,,Draw,2926,2946,-20,JustWingIt,Darkot,HBHack,ShepCatSaba,WiseWolfHolo,Dream,Gucci,Reaper0918,RonWeasley,FatCat,LilYora,Nafnaf95,Hanamura,1,0,n/a,0,Attack,4,Zen,Ana,,,,
1/8/2017,202,,,,,Draw,2926,2946,-20,JustWingIt,Darkot,HBHack,ShepCatSaba,WiseWolfHolo,Dream,Gucci,Reaper0918,RonWeasley,FatCat,LilYora,Nafnaf95,Hanamura,2,0,n/a,0,Defend,4,Symmetra,,,,,
1/8/2017,203,2476,2499,23,,W,2929,2922,7,JustWingIt,Darkot,HBHack,WorldEclipse,Gucci,ShepCatSaba,Reaper0918,GreenBlue,WiseWolfHolo,BlueMyself,Felix,Jacko,Dorado,1,3,85.75,3:31,Attack,5.5,Zen,,,,,
1/8/2017,203,,,,,W,2929,2922,7,JustWingIt,Darkot,HBHack,WorldEclipse,Gucci,ShepCatSaba,Reaper0919,GreenBlue,WiseWolfHolo,BlueMyself,Felix,Jacko,Dorado,2,3,85.75,0,Defend,8.5,Zen,,,,,
1/8/2017,203,,,,,W,2929,2922,7,JustWingIt,Darkot,HBHack,WorldEclipse,Gucci,ShepCatSaba,Reaper0920,GreenBlue,WiseWolfHolo,BlueMyself,Felix,Jacko,Dorado,3,0,50.02,0,Defend,1,Zen,,,,,
1/8/2017,203,,,,,W,2929,2922,7,JustWingIt,Darkot,HBHack,WorldEclipse,Gucci,ShepCatSaba,Reaper0921,GreenBlue,WiseWolfHolo,BlueMyself,Felix,Jacko,Dorado,4,1,50.03,2:51,Attack,0.5,Zen,,,,,
1/8/2017,204,2499,2522,23,,W,2889,2879,10,JustWingIt,AppleSauce,Berezaa,Darkot,HustleRex,Smiles,BigBoyBen,Blunk,Pondergoose,Supagoon,Voltage,Zen,Numbani,1,3,71.69,4:16,Attack,4,Ana,,,,,
1/8/2017,204,,,,,W,2889,2879,10,JustWingIt,AppleSauce,Berezaa,Darkot,HustleRex,Smiles,BigBoyBen,Blunk,Pondergoose,Supagoon,Voltage,Zen,Numbani,2,2,56.43,0,Defend,8.5,Ana,,,,,
1/8/2017,205,2522,2549,27,,W,2937,2950,13,JustWingIt,AppleSauce,Asimmovania,Berezaa,Conniving,Darkot,Arepa,Daam,Darkerir20,JMVZLA,Sora,ĊritDesu,King's Row,1,3,70.19,4:30,Defend,3.5,Zen,,,,,
1/8/2017,205,,,,,W,2937,2950,13,JustWingIt,AppleSauce,Asimmovania,Berezaa,Conniving,Darkot,Arepa,Daam,Darkerir21,JMVZLA,Sora,ĊritDesu,King's Row,2,3,70.19,2:30,Attack,5,Ana,,,,,
1/8/2017,205,,,,,W,2937,2950,13,JustWingIt,AppleSauce,Asimmovania,Berezaa,Conniving,Darkot,Arepa,Daam,Darkerir22,JMVZLA,Sora,ĊritDesu,King's Row,3,2,46.79,0,Attack,4.5,Ana,,,,,
1/8/2017,205,,,,,W,2937,2950,13,JustWingIt,AppleSauce,Asimmovania,Berezaa,Conniving,Darkot,Arepa,Daam,Darkerir23,JMVZLA,Sora,ĊritDesu,King's Row,4,2,40.15,0,Defend,7.5,Ana,,,,,
1/8/2017,206,2549,2529,-20,,L,2965,2961,-4,JustWingIt,AppleSauce,Asimmovania,Berezaa,Conniving,Darkot,Ziffler,Chococomrade,Hassi,Mickey,Mudkip,Pure,Gibraltar,1,2,88.14,0,Attack,8.5,Ana,,,,,
1/8/2017,206,,,,,L,2965,2961,-4,JustWingIt,AppleSauce,Asimmovania,Berezaa,Conniving,Darkot,Ziffler,Chococomrade,Hassi,Mickey,Mudkip,Pure,Gibraltar,2,3,88.63,2,Defend,8.5,Ana,,,,,
1/8/2017,207,2529,2511,-18,,L,2816,2826,10,JustWingIt,Asimmovania,Darkot,PewPewGotU,TwinkASoo,Aman,RoastyToasty,Xapto,Lily,Batmaan,TsoSir,UnderLook,Volskaya Industries,1,1,n/a,0,Attack,7,Ana,,,,,
1/8/2017,207,,,,,L,2816,2826,10,JustWingIt,Asimmovania,Darkot,PewPewGotU,TwinkASoo,Aman,RoastyToasty,Xapto,Lily,Batmaan,TsoSir,UnderLook,Volskaya Industries,2,2,n/a,4:45,Defend,3,Mercy,,,,,
1/8/2017,208,2511,2537,26,,W,2923,2919,-4,JustWingIt,Darkot,Yrova,James,Xeqtr,RickMeister,RollinDubies,John,EliteNerd314,Char,DatslyFox,KawaiiBoi69,Hollywood,1,3,79.06,1:33,Attack,6.5,Zen,,,,,
1/8/2017,208,,,,,W,2923,2919,-4,JustWingIt,Darkot,Yrova,James,Xeqtr,RickMeister,RollinDubies,John,EliteNerd315,Char,DatslyFox,KawaiiBoi70,Hollywood,2,3,79.06,1:45,Defend,6.5,Zen,,,,,
1/8/2017,208,,,,,W,2923,2919,-4,JustWingIt,Darkot,Yrova,James,Xeqtr,RickMeister,RollinDubies,John,EliteNerd316,Char,DatslyFox,KawaiiBoi71,Hollywood,3,2,39.42,0,Attack,4,Mercy,,,,,
1/8/2017,208,,,,,W,2923,2919,-4,JustWingIt,Darkot,Yrova,James,Xeqtr,RickMeister,RollinDubies,John,EliteNerd317,Char,DatslyFox,KawaiiBoi72,Hollywood,4,0,n/a,0,Defend,2,Mercy,,,,,
1/8/2017,209,2537,2537,0,,Draw,2944,2886,-58,JustWingIt,Darkot,Yrova,FrankRabbit,Kitty,L3mon4D3,Isolated,Moby,PopEye,Mom,SneakyJay,ThatOneRhino,Hanamura,1,1,n/a,0,Defend,8,Zen,,,,,
1/8/2017,209,,,,,Draw,2944,2886,-58,JustWingIt,Darkot,Yrova,FrankRabbit,Kitty,L3mon4D3,Isolated,Moby,PopEye,Mom,SneakyJay,ThatOneRhino,Hanamura,2,1,n/a,0,Attack,7.5,Zen,,,,,
1/8/2017,210,2537,2513,-24,,L,2824,2827,3,JustWingIt,CeleryMan,MrGiggleTon,Songir,Xtr3m3Snobor,Zacrett,SmurfyGG,Tianity,CBFlip2000,LynDork,Miura,Olazy,Nepal,-,llwwl,n/a,,CP,19.5,Zen,Ana,Zen,,,
1/8/2017,211,2513,2533,20,,W,-,-,-,JustWingIt,CeleryMan,Altair,Cake,NIM,Cash4Gold,Kurosh,LeafBlade139,Niker47,FlapJck,Corey,Laik,Eichenwalde,1,2,65.64,0,Attack,8,Zen,,,,,
1/8/2017,211,,,,,W,-,-,-,JustWingIt,CeleryMan,Altair,Cake,NIM,Cash4Gold,Kurosh,LeafBlade139,Niker47,FlapJck,Corey,Laik,Eichenwalde,2,0,n/a,0,Defend,4.5,Zen,,,,,
1/9/2017,212,2533,2533,0,,-,2955,2939,-16,JustWingIt,CeleryMan,HBHack,PhoHammer,FSociety,Fitz,BigWow319,Exo,Rezzz,Slumdog,DealFace,Fresh,Hollywood,-,-,n/a,,Attack,-,Zen,,,Leaver,,
1/9/2017,213,2533,2559,26,,W,2953,2897,-56,JustWingIt,CeleryMan,HBHack,FriedNoodles,DealFace,Fresh,RockatanSky,Cragdor,Declyn,Achmed92,Banke,Spartacus,Lijiang Tower,-,3-2,lwwlw,,CP,20.5,Ana,,,,,
1/9/2017,214,2559,2540,-19,,L,3066,3097,31,JustWingIt,CeleryMan,HBHack,ManoftheWild,Heroshima,Alien13tcd,Dlaccy,Elemerino,Vrisk,EatMyJJPlZ,Svlybperse,TheOne,Route 66,1,3,74.5,2:26,Defend,4.5,Zen,,,,,
1/9/2017,214,,,,,L,3066,3097,31,JustWingIt,CeleryMan,HBHack,ManoftheWild,Heroshima,Alien13tcd,Dlaccy,Elemerino,Vrisk,EatMyJJPlZ,Svlybperse,TheOne,Route 66,2,0,77.56,0,Attack,5,Ana,,,,,
1/9/2017,215,2540,2572,32,,W,3067,3069,2,JustWingIt,CeleryMan,HBHack,ManoftheWild,OrFkCils,SHankar,Talreno,Kimberlake,Naerc,BeanTap,BowlCutlarry,Venom,Numbani,1,0,n/a,0,Defend,,Torbjorn,,,,,
1/9/2017,215,,,,,W,3067,3069,2,JustWingIt,CeleryMan,HBHack,ManoftheWild,OrFkCils,SHankar,Talreno,Kimberlake,Naerc,BeanTap,BowlCutlarry,Venom,Numbani,2,1,n/a,5:31,Attack,,Ana,,,,,
1/9/2017,216,2572,2551,-21,,L,3024,3078,54,JustWingIt,CeleryMan,HBHack,ManoftheWild,NotAKGBAgent,ZhaSheedo,NumNumZ,PeeBaroo,Dyslexichobo,Illusion,May,Tiffany,Volskaya Industries,1,2,n/a,5:49,Defend,2,Ana,,,,,
1/9/2017,216,,,,,L,3024,3078,54,JustWingIt,CeleryMan,HBHack,ManoftheWild,NotAKGBAgent,ZhaSheedo,NumNumZ,PeeBaroo,Dyslexichobo,Illusion,June,Tiffany,Volskaya Industries,2,2,n/a,6:08,Attack,2,Ana,,,,,
1/9/2017,216,,,,,L,3024,3078,54,JustWingIt,CeleryMan,HBHack,ManoftheWild,NotAKGBAgent,ZhaSheedo,NumNumZ,PeeBaroo,Dyslexichobo,Illusion,July,Tiffany,Volskaya Industries,3,2,n/a,2:19,Defend,4,Ana,,,,,
1/9/2017,216,,,,,L,3024,3078,54,JustWingIt,CeleryMan,HBHack,ManoftheWild,NotAKGBAgent,ZhaSheedo,NumNumZ,PeeBaroo,Dyslexichobo,Illusion,August,Tiffany,Volskaya Industries,4,2,n/a,0,Attack,7,Ana,,,,,
1/9/2017,216,,,,,L,3024,3078,54,JustWingIt,CeleryMan,HBHack,ManoftheWild,NotAKGBAgent,ZhaSheedo,NumNumZ,PeeBaroo,Dyslexichobo,Illusion,September,Tiffany,Volskaya Industries,5,1,n/a,1:43,Defend,1,Ana,,,,,
1/9/2017,217,2551,2526,-25,,L,3092,3090,-2,JustWingIt,Berezaa,HBHack,Looty,ManoftheWild,CriticalCore,FriendBesto,ThDarin,KayWhyy,MobileSuitoo,Mysti,Winters,Hollywood,1,1,103.46,0,Attack,8,Zen,,,,,
1/9/2017,217,,,,,L,3092,3090,-2,JustWingIt,Berezaa,HBHack,Looty,ManoftheWild,CriticalCore,FriendBesto,ThDarin,KayWhyy,MobileSuitoo,Mysti,Winters,Hollywood,2,2,103.47,0,Defend,7.5,Zen,,,,,
1/9/2017,218,2526,2504,-22,,L,3059,3073,14,JustWingIt,Berezaa,Looty,ManoftheWild,HanzoMain,NCZ,BigRiver,Dexter,Clarious,MoonSet,PenguinSkill,RoyalGuard,King's Row,1,0,n/a,0,Attack,4,Ana,,,,,
1/9/2017,218,,,,,L,3059,3073,14,JustWingIt,Berezaa,Looty,ManoftheWild,HanzoMain,NCZ,BigRiver,Dexter,Clarious,MoonSet,PenguinSkill,RoyalGuard,King's Row,2,1,n/a,2:14,Defend,2.5,Ana,,,,,
1/9/2017,219,2504,2497,-7,,L,2929,2907,-22,JustWingIt,Darkot,Fluffabear,ManoftheWild,Fitz,Sheave,Daishi,DrFrogPhd,EloTerrorist,MMRAssassin,NDF,QueenSab,Gibraltar,1,3,88.63,3:24,Defend,4.5,Ana,,,,,
1/9/2017,219,,,,,L,2929,2907,-22,JustWingIt,Darkot,Fluffabear,ManoftheWild,Fitz,Sheave,Daishi,DrFrogPhd,EloTerrorist,MMRAssassin,NDF,QueenSab,Gibraltar,2,3,88.63,3:18,Attack,5,Ana,,,,,
1/9/2017,219,,,,,L,2929,2907,-22,JustWingIt,Darkot,Fluffabear,ManoftheWild,Fitz,Sheave,Daishi,DrFrogPhd,EloTerrorist,MMRAssassin,NDF,QueenSab,Gibraltar,3,2,68.88,0,Attack,4.5,Ana,,,,,
1/9/2017,219,,,,,L,2929,2907,-22,JustWingIt,Darkot,Fluffabear,ManoftheWild,Fitz,Sheave,Daishi,DrFrogPhd,EloTerrorist,MMRAssassin,NDF,QueenSab,Gibraltar,4,3,68.89,0,Defend,4,Ana,,,,,
1/9/2017,220,2497,2451,-46,,L,2916,2912,-4,JustWingIt,Berezaa,Darkot,FluffaBear,ManoftheWild,FuchiMinh,Rikuus,Coco,EliJah,Entropy,MinGan,VictoryBell,Numbani,1,3,71.75,1:48,Defend,6,Zen,,,,,
1/9/2017,220,,,,,L,2916,2912,-4,JustWingIt,Berezaa,Darkot,FluffaBear,ManoftheWild,FuchiMinh,Rikuus,Coco,EliJah,Entropy,MinGan,VictoryBell,Numbani,2,3,71.75,0:07,Attack,8,Ana,,,,,
1/9/2017,220,,,,,L,2916,2912,-4,JustWingIt,Berezaa,Darkot,FluffaBear,ManoftheWild,FuchiMinh,Rikuus,Coco,EliJah,Entropy,MinGan,VictoryBell,Numbani,3,1,63.06,0,Attack,2.5,Ana,,,,,
1/9/2017,220,,,,,L,2916,2912,-4,JustWingIt,Berezaa,Darkot,FluffaBear,ManoftheWild,FuchiMinh,Rikuus,Coco,EliJah,Entropy,MinGan,VictoryBell,Numbani,4,2,63.07,0,Defend,3,Ana,,,,,
1/9/2017,221,2451,2475,24,,W,2873,2877,4,JustWingIt,Darkot,Fluffabear,ManoftheWild,Krusher99,Snek,Blackthron,Luap,Hoyun,johnny,Michus,Rakusas,Hanamura,1,2,n/a,0:31,Attack,7.5,Zarya,,,,,
1/9/2017,221,,,,,W,2873,2877,4,JustWingIt,Darkot,Fluffabear,ManoftheWild,Krusher99,Snek,Blackthron,Luap,Hoyun,johnny,Michus,Rakusas,Hanamura,2,1,n/a,0,Defend,9,Zarya,,,,,
1/12/2017,222,2475,2454,-21,,L,3071,3123,52,JustWingIt,Beast,Berezaa,Celeryman,GreyFox,ManoftheWild,Commons,Constitution,Tunalogic,Akihabara,Desulordbloo,Flexodude,Eichenwalde,1,2,57.89,0,Attack,7.5,Zen,Lucio,,,,
1/12/2017,222,,,,,L,3071,3123,52,JustWingIt,Beast,Berezaa,Celeryman,GreyFox,ManoftheWild,Commons,Constitution,Tunalogic,Akihabara,Desulordbloo,Flexodude,Eichenwalde,2,3,57.9,0:50,Defend,7,Symmetra,Lucio,Zen,,,
1/12/2017,223,2454,2435,-19,,L,3047,3039,-8,JustWingIt,Beast,Looty,ManoftheWild,DavidNuge,YoungSinatra,TwitchQTSS,ĤXD,Hoske,Moshiro,Rigged,WaifMaterial,King's Row,1,3,70.19,0:52,Defend,7.5,Ana,,,,,
1/12/2017,223,,,,,L,3047,3039,-8,JustWingIt,Beast,Looty,ManoftheWild,DavidNuge,YoungSinatra,TwitchQTSS,ĤXD,Hoske,Moshiro,Rigged,WaifMaterial,King's Row,2,2,67.63,0,Attack,8,Ana,,,,,
